0.012238  	 -0.147761  	 -0.061496  	 0.028133  	 0.010436  	 19.368141 	
0.013708  	 -0.128410  	 -0.061837  	 0.031222  	 0.011176  	 15.401603 	
0.015178  	 -0.113390  	 -0.063689  	 0.035636  	 0.012362  	 13.400467 	
0.016648  	 -0.094502  	 -0.062884  	 0.039162  	 0.013201  	 11.184923 	
0.018118  	 -0.073492  	 -0.059486  	 0.041432  	 0.013583  	 8.969370 	
0.019588  	 -0.056949  	 -0.058711  	 0.045947  	 0.014669  	 8.218961 	
0.021058  	 -0.039449  	 -0.056514  	 0.049918  	 0.015561  	 7.539996 	
0.022528  	 -0.021397  	 -0.051907  	 0.052059  	 0.015856  	 6.646631 	
0.023999  	 -0.004848  	 -0.047110  	 0.054027  	 0.016078  	 6.039144 	
0.025469  	 0.010813  	 -0.044611  	 0.058936  	 0.017168  	 6.289292 	
0.026939  	 0.024605  	 -0.038482  	 0.059155  	 0.016867  	 5.717532 	
0.028409  	 0.037542  	 -0.033770  	 0.061128  	 0.017070  	 5.646063 	
0.029879  	 0.051617  	 -0.030452  	 0.065893  	 0.018036  	 6.182082 	
0.031349  	 0.061433  	 -0.025090  	 0.066241  	 0.017768  	 5.967669 	
0.032819  	 0.073555  	 -0.021159  	 0.070025  	 0.018426  	 6.432224 	
0.034289  	 0.085208  	 -0.017077  	 0.073792  	 0.019040  	 6.932501 	
0.035759  	 0.096455  	 -0.012915  	 0.077574  	 0.019645  	 7.468527 	
0.037229  	 0.103667  	 -0.008385  	 0.078657  	 0.019546  	 7.504254 	
0.038699  	 0.118118  	 -0.004416  	 0.085532  	 0.020869  	 8.683502 	
0.041639  	 0.135155  	 -0.004160  	 0.091534  	 0.021538  	 9.541132 	
0.044579  	 0.157658  	 0.013029  	 0.102346  	 0.023241  	 11.435053 	
0.047519  	 0.177489  	 0.022040  	 0.112349  	 0.024642  	 13.186059 	
0.050459  	 0.194873  	 0.030923  	 0.121775  	 0.025816  	 14.794115 	
0.053399  	 0.214430  	 0.040334  	 0.133478  	 0.027369  	 16.938190 	
0.056340  	 0.230615  	 0.049292  	 0.144006  	 0.028582  	 18.760672 	
0.059280  	 0.249781  	 0.059041  	 0.157271  	 0.030235  	 21.262095 	
0.062220  	 0.263706  	 0.067703  	 0.168152  	 0.031342  	 23.084537 	
0.065160  	 0.276278  	 0.076039  	 0.179002  	 0.032373  	 24.835532 	
0.068100  	 0.291365  	 0.085099  	 0.192271  	 0.033759  	 27.193987 	
0.071040  	 0.306052  	 0.094132  	 0.206107  	 0.035162  	 29.659700 	
0.077913  	 0.337537  	 0.114634  	 0.239641  	 0.038360  	 35.555905 	
0.085263  	 0.368419  	 0.135920  	 0.278031  	 0.041805  	 42.274006 	
0.092613  	 0.396046  	 0.156214  	 0.318077  	 0.045213  	 49.170779 	
0.110989  	 0.457168  	 0.204180  	 0.424464  	 0.054145  	 67.181006 	
0.129364  	 0.518531  	 0.252684  	 0.538495  	 0.064812  	 86.334740 	
0.147740  	 0.584358  	 0.303896  	 0.651652  	 0.077702  	 104.380806 	
0.166115  	 0.659118  	 0.360201  	 0.761545  	 0.093456  	 120.639935 	
0.184491  	 0.735191  	 0.417904  	 0.857508  	 0.111268  	 132.468080 	
0.221242  	 0.887522  	 0.534582  	 1.012497  	 0.152638  	 145.940016 	
0.257993  	 1.020633  	 0.642192  	 1.115576  	 0.198955  	 148.798931 	
0.294745  	 1.132280  	 0.739818  	 1.184847  	 0.249487  	 147.119257 	
0.331496  	 1.226258  	 0.830573  	 1.238151  	 0.304349  	 144.367695 	
0.368247  	 1.286214  	 0.910765  	 1.269304  	 0.361631  	 140.401297 	
0.404998  	 1.314983  	 0.985008  	 1.291632  	 0.421801  	 136.720495 	
0.441749  	 1.317960  	 1.057324  	 1.313847  	 0.485305  	 133.897463 	
0.478501  	 1.304016  	 1.132186  	 1.342776  	 0.552778  	 132.146469 	
0.515252  	 1.274843  	 1.210612  	 1.375972  	 0.623738  	 131.002962 	
0.552003  	 1.225022  	 1.283914  	 1.392272  	 0.695077  	 129.287703 	
0.588754  	 1.179072  	 1.379312  	 1.425962  	 0.772006  	 128.573011 	
0.625505  	 1.124127  	 1.511807  	 1.440796  	 0.849741  	 127.250832 
